#{"t_start": 1774089024.4702332, "env_id": "ALE/SpaceInvaders-v5"}
r,l,t
170.0,423,586.429368
175.0,378,587.030218
550.0,1092,588.660223
185.0,590,589.592365
285.0,556,590.460212
365.0,587,591.357474
245.0,570,592.258294
225.0,394,592.849943
215.0,423,593.481673
715.0,930,594.887516
355.0,735,596.01167
585.0,897,597.362262
485.0,841,598.614377
110.0,361,599.15544
135.0,390,599.754226
255.0,582,600.644459
125.0,311,601.095929
465.0,692,602.186293
80.0,261,602.577978
385.0,736,603.730732
365.0,635,604.690288
355.0,638,605.641222
240.0,477,606.338047
175.0,481,607.04252
75.0,265,607.426116
190.0,472,608.124373
185.0,459,608.821109
120.0,296,609.280118
150.0,696,610.366331
210.0,450,611.056165
100.0,346,611.573713
240.0,577,612.499271
335.0,781,613.69483
170.0,442,614.345762
170.0,393,614.949283
540.0,963,616.387135
225.0,467,617.105204
230.0,573,617.99263
255.0,635,618.989554
140.0,401,619.609662
340.0,659,620.664623
250.0,489,621.425552
325.0,636,622.464324
190.0,393,623.055836
405.0,571,623.937009
200.0,438,624.613757
410.0,637,625.584269
235.0,552,626.428341
425.0,704,627.477652
430.0,834,628.712986
265.0,532,629.544663
440.0,876,630.862746
150.0,506,631.64786
400.0,797,632.911785
570.0,1122,634.613622
480.0,1032,636.166036
215.0,575,637.061979
100.0,263,637.465151
295.0,607,638.385397
250.0,501,639.143087
645.0,828,640.391318
255.0,545,641.226256
185.0,427,641.893835
165.0,346,642.433872
225.0,534,643.250905
150.0,795,644.503619
295.0,648,645.535834
340.0,505,646.301655
390.0,678,647.406173
400.0,572,648.293967
495.0,639,649.294302
555.0,682,650.373469
220.0,445,651.073277
580.0,686,652.170484
570.0,704,653.318711
110.0,362,653.876994
190.0,365,654.40817
230.0,406,655.026928
340.0,721,656.123538
225.0,465,656.819618
80.0,263,657.195353
165.0,494,657.935965
220.0,552,658.779036
295.0,563,659.617191
220.0,450,660.289603
385.0,856,661.587374
455.0,714,662.704762
405.0,822,663.471556
