#{"t_start": 1773925773.5954158, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
41.0,3458,1360.635511
24.0,3186,1363.362318
36.0,3226,1366.103053
68.0,5589,1370.934569
44.0,3993,1374.378279
25.0,3070,1377.083147
39.0,3909,1380.426369
40.0,4360,1384.13384
35.0,4175,1387.812464
47.0,4373,1391.594417
62.0,3538,1394.618305
30.0,3254,1397.478578
39.0,2525,1399.626585
36.0,3870,1402.91505
31.0,4618,1406.891795
33.0,4337,1410.609068
52.0,5338,1415.145218
56.0,4922,1419.351513
30.0,3296,1422.125299
25.0,3834,1425.352059
43.0,3793,1428.609005
44.0,4657,1432.646086
59.0,4802,1436.823632
55.0,4347,1440.583978
34.0,2786,1442.963965
34.0,2298,1444.901806
41.0,2867,1447.329205
51.0,4592,1451.228274
50.0,5203,1455.676736
40.0,4331,1459.387532
28.0,2555,1461.519986
28.0,3668,1464.615932
23.0,2808,1467.091584
44.0,5139,1471.450035
23.0,2982,1474.006921
27.0,2435,1476.062208
43.0,2565,1478.258748
46.0,3779,1481.461127
40.0,4529,1485.329008
24.0,3585,1488.42119
24.0,3834,1491.694952
14.0,1582,1493.033859
49.0,5014,1497.372208
28.0,2782,1499.754234
27.0,3273,1502.534123
30.0,2781,1504.930093
40.0,3467,1507.948008
30.0,2572,1510.152341
34.0,3361,1513.008355
33.0,4204,1516.622452
65.0,5957,1521.750473
32.0,2481,1523.840158
62.0,4739,1527.906102
44.0,4385,1531.626681
30.0,3514,1534.636564
24.0,3143,1537.367811
22.0,2946,1539.865831
42.0,4567,1543.745878
63.0,4322,1547.526792
31.0,3494,1550.527482
38.0,4712,1554.59622
41.0,4661,1558.660734
41.0,4024,1562.073694
43.0,3629,1565.14636
89.0,5163,1569.616547
46.0,4627,1573.594324
15.0,2628,1575.863107
44.0,3295,1578.736038
55.0,2779,1581.086705
37.0,3646,1584.169416
187.0,4741,1588.222131
33.0,3565,1591.267471
54.0,3991,1594.67065
47.0,4197,1598.331944
23.0,2285,1600.279146
37.0,3837,1603.583952
34.0,2302,1605.536822
43.0,3706,1608.776347
69.0,4606,1612.764188
11.0,1989,1614.444862
25.0,2971,1617.021435
43.0,3997,1620.467374
55.0,4520,1624.348747
44.0,3838,1627.645619
43.0,4976,1631.875188
79.0,5789,1636.896919
79.0,5945,1642.021102
42.0,4630,1645.945268
42.0,4496,1649.875129
52.0,4150,1653.370786
34.0,4138,1656.985698
44.0,4273,1660.663757
54.0,4913,1664.91578
57.0,5317,1669.614596
24.0,2906,1672.149046
38.0,4330,1675.96052
50.0,4401,1679.84264
24.0,2791,1682.217536
28.0,3091,1684.857932
54.0,4626,1688.870507
34.0,3184,1691.592091
245.0,3916,1694.975148
44.0,3767,1698.268809
23.0,3068,1700.954013
13.0,2086,1702.744125
78.0,5983,1707.85732
36.0,3261,1710.62634
20.0,3488,1713.543247
22.0,3569,1716.553825
69.0,5470,1721.244962
28.0,3661,1724.351986
